Ano de lancamento,Classificacao,Genero,Nome,Plataforma
2009.0,2,2,DiRT 2,14
0.0,2,2,Test Drive Unlimited 2,4
2002.0,99,1,Disney's Peter Pan: Return to Never Land,8
2007.0,0,2,MX vs. ATV Untamed,6
2011.0,99,5,The Idolmaster: Gravure For You! Vol. 3,5
1999.0,99,6,Vanark,12
2000.0,0,5,Atari Anniversary Edition Redux,12
2005.0,0,11,Advance Wars: Dual Strike,3
2005.0,0,4,We Love Katamari,6
2002.0,2,6,James Bond 007: Agent Under Fire,13
2016.0,99,3,Shin Megami Tensei IV: Final,10
2011.0,99,0,Billy's Boot Camp: Wii de Enjoy Diet!,0
2003.0,0,1,Looney Tunes: Back in Action,6
2010.0,3,5,Grease,3
0.0,0,6,Dream Trigger 3D,10
2007.0,0,0,Major League Baseball 2K7,5
2007.0,1,6,Gears of War,14
2009.0,3,3,Atelier Annie: Alchemists of Sera Island,3
2004.0,1,6,Doom 3,14
2005.0,99,5,Cartoon Network Block Party / Cartoon Network Speedway Double Pack,8
2007.0,2,3,Luminous Arc,3
2007.0,99,5,Pachitte Chonmage Tatsujin 12: Pachinko Ultraman,6
2008.0,0,7,Mission Runway,3
2012.0,99,8,Ninja Gaiden 3,18
2002.0,1,8,Hitman 2: Silent Assassin,6
2006.0,0,0,Madden NFL 07,4
2006.0,99,6,Point Blank DS (JP sales),3
2003.0,0,2,Speed Kings,13
2013.0,1,8,Saints Row IV,14
2010.0,99,10,Uta no * Prince-Sama,16
2016.0,1,8,Assassin's Creed The Ezio Collection,17
2011.0,99,10,Toaru Majutsu no Index,16
2011.0,99,5,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,16
2003.0,2,11,Commandos 3: Destination Berlin,14
2011.0,99,0,FIFA 12,10
2008.0,1,8,Saints Row 2,4
2002.0,0,0,All-Star Baseball 2003,19
2009.0,2,8,G.I. Joe: The Rise of Cobra,4
1981.0,99,4,BurgerTime,15
2003.0,0,1,Piglet's Big Game,19
2004.0,0,2,Need for Speed Underground 2,6
2005.0,99,9,Shonen Jump's One Piece: Grand Adventure,6
2009.0,0,0,Tiger Woods PGA Tour 10,5
2009.0,0,2,Cars: Race-O-Rama,0
2013.0,3,1,Knack,9
2005.0,99,3,Naruto RPG 2: Chidori vs Rasengan,3
2012.0,1,6,Call of Duty: Black Ops II,4
2010.0,2,6,Lost Planet 2,14
2006.0,2,10,Secret Files: Tunguska,14
2015.0,99,8,Doraemon: Nobita no Uchuu Eiyuuki,10
2014.0,99,10,Kiss Bell,22
2005.0,0,0,NBA 06,16
2011.0,0,0,Major League Baseball 2K11,0
2004.0,0,8,The Legend of Zelda: Four Swords Adventures,19
2010.0,99,5,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,5
2014.0,99,0,Pro Yaky? Spirits 2014,22
2010.0,0,7,ZhuZhu Pets,3
2009.0,2,8,Assassin's Creed II: Discovery,3
2002.0,0,8,Galidor: Defenders of the Outer Dimension,8
1985.0,99,0,Soccer,1
1995.0,99,4,Baku Baku,23
2009.0,0,0,Wii Fit Plus,0
1997.0,99,2,Porsche Challenge,12
2011.0,3,8,Marvel Super Hero Squad: Comic Combat,4
2014.0,99,10,CV Casting Voice,5
2009.0,99,5,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,3
1999.0,99,11,Worms Armageddon,12
2009.0,99,8,Way of the Samurai 2 Portable,16
2005.0,2,11,Worms 4: Mayhem,13
1995.0,99,11,X-COM: UFO Defense,12
1999.0,2,11,Age of Empires II: The Age of Kings,14
2010.0,3,8,Kung Fu Rider,5
2002.0,0,2,Need for Speed: Hot Pursuit 2,19
2009.0,0,0,Academy of Champions: Soccer,0
2005.0,99,5,TalkMan (Japan),16
1991.0,99,11,Battle Commander: Hachibushu Shura no Heihou,7
1996.0,99,9,War Gods,12
2014.0,99,8,To Love-Ru Trouble Darkness: Battle Ecstasy,22
2000.0,0,0,Q-Ball: Billiards Master,6
2004.0,2,8,Phantom Dust,13
2010.0,99,7,My Baby 3 & Friends,3
2015.0,99,8,Abunai: Koi no Sousa Shitsu,22
2016.0,3,8,Cartoon Network Battle Crashers,10
2011.0,99,5,100 Classic Games,3
2001.0,0,8,Alienators: Evolution Continues,8
2008.0,0,2,Suzuki Super-Bikes II: Riding Challenge,3
2014.0,3,6,Plants vs. Zombies: Garden Warfare,9
2008.0,0,5,Six Flags Fun Park,3
2007.0,3,2,Crazy Taxi: Fare Wars,16
2007.0,99,7,A.C.E.: Another Century's Episode 3: The Final,6
0.0,0,0,Madden NFL 07,16
2008.0,0,10,American Girl: Kit Mystery Challenge!,3
2005.0,0,4,Brain Boost: Beta Wave,3
2009.0,99,2,Burnout Paradise: The Ultimate Box,5
2010.0,1,8,Castlevania: Lords of Shadow,5
2003.0,99,8,Ratchet & Clank: Going Commando (JP weekly sales),6
2002.0,99,6,Mobile Suit Gundam: Lost War Chronicles,6
2002.0,0,1,Disney's PK: Out of the Shadows,6
2007.0,99,5,Moero! Nekketsu Rhythm Damashii: Osu! Tatakae! Ouendan! 2,3
2014.0,99,8,The Voice,5
2005.0,0,0,Major League Baseball 2K5,13
0.0,1,8,The Lord of the Rings: War in the North,4
2009.0,2,9,Fight Night Round 4,5
0.0,0,5,Reader Rabbit 2nd Grade,0
2008.0,99,0,Family Jockey,0
1999.0,99,0,Championship Bass,12
2009.0,2,9,Dragon Ball: Raging Blast,4
2009.0,2,8,Dynasty Warriors: Strikeforce,5
2009.0,0,0,Tiger Woods PGA Tour 10,6
2002.0,0,0,Madden NFL 2003,8
2011.0,2,8,ICO,5
2009.0,0,4,Are You Smarter than a 5th Grader? Game Time,4
2014.0,2,3,The Legend of Heroes: Trails of Cold Steel II,5
2014.0,3,6,Plants vs. Zombies: Garden Warfare,17
2004.0,1,10,Breakdown,13
2002.0,0,0,2002 FIFA World Cup,13
2002.0,0,1,Ty the Tasmanian Tiger,13
2015.0,99,5,Aikatsu! My No.1 Stage!,10
2012.0,1,8,Devil May Cry HD Collection,5
0.0,7,2,WRC: FIA World Rally Championship,14
2002.0,99,0,Captain Tsubasa: Aratanaru Densetsu Joshou,12
2010.0,99,5,Sesame Street: Cookie's Counting Carnival,3
2008.0,99,7,BeatMania IIDX 14 Gold,6
2012.0,99,3,Pokemon Black 2/Pokemon White 2,3
2006.0,0,6,Disney's Chicken Little: Ace In Action,3
2009.0,99,8,Fuun Shinsengumi Bakumatsuden Portable,16
2009.0,2,7,Dawn of Discovery,14
2009.0,3,8,The Legend of Zelda: Spirit Tracks,3
2006.0,0,1,Ice Age 2: The Meltdown,3
2009.0,0,10,The Backyardigans,3
2010.0,2,0,Cabela's North American Adventures,4
2008.0,0,4,Brain Voyage,3
2009.0,3,6,NERF N-Strike Elite,0
2005.0,3,8,Dragon Ball GT: Transformation,8
2008.0,0,4,Cradle of Rome,3
2010.0,99,10,Megamind: The Blue Defender,3
2001.0,2,7,Star Wars: Starfighter,6
2006.0,99,10,Tokimeki Memorial Girl's Side 2nd Kiss,6
2008.0,0,0,Sega Bass Fishing,0
2001.0,0,0,Tiger Woods PGA Tour 2001,6
2004.0,2,6,Trigger Man,6
2003.0,0,2,Grooverider: Slot Car Thunder,19
1984.0,99,2,Beamrider,15
2009.0,99,9,Kamen Rider: Climax Heroes,6
2002.0,2,8,JSRF: Jet Set Radio Future,13
2009.0,0,2,Dreamworks Madagascar Kartz,3
2004.0,2,3,Shadow Hearts: Covenant,6
2016.0,1,8,Darksiders: Warmastered Edition,9
2008.0,2,5,SingStar Abba,5
2003.0,99,4,"WarioWare, Inc.: Mega Party Game$",19
2008.0,0,2,Monster Jam: Urban Assault,16
2008.0,2,0,Cabela's Dangerous Hunts 2009,6
2003.0,99,1,Ratchet & Clank: Going Commando,6
2003.0,0,8,Finding Nemo,13
1995.0,99,5,Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,23
1998.0,99,2,TOCA 2: Touring Cars,12
2001.0,2,2,Crazy Taxi 2,21
2004.0,99,4,Puyo Pop Fever(us sales),3
2016.0,1,8,Dead Rising 2,17
2010.0,1,8,Silent Hill: Shattered Memories,16
2013.0,0,0,Wii Fit U,18
2001.0,1,3,Diablo II: Lord of Destruction,14
2007.0,0,5,Patapon,16
2009.0,0,5,WarioWare D.I.Y.,3
2000.0,99,8,Mega Man 64,11
2001.0,99,5,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),8
2002.0,0,0,NFL 2K3,6
2000.0,0,0,Speedball 2100,12
2007.0,99,4,Spanish for Everyone!,3
2015.0,2,3,God Eater 2: Rage Burst,22
2009.0,0,7,Salon Superstar,3
1998.0,99,0,World Soccer Jikkyou Winning Eleven 3: World Cup France '98,12
2004.0,0,8,Harry Potter and the Prisoner of Azkaban,19
2007.0,0,10,American Girl: Julie Finds a Way,3
2004.0,2,3,Riviera: The Promised Land,8
2015.0,99,8,Irotoridori no Sekai: World's End Re-Birth,22
1995.0,99,8,Cyber Sled,12
2007.0,99,5,Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,3
2008.0,0,11,Wordmaster,3
2005.0,1,6,Tom Clancy's Rainbow Six: Lockdown,19
1983.0,99,1,Popeye,1
2006.0,2,3,Culdcept SAGA,4
2011.0,0,0,NCAA Football 12,5
2005.0,3,3,Romancing SaGa,6
2015.0,3,6,Splatoon,18
2010.0,0,5,The Amazing Race,0
2006.0,99,8,The Godfather (old US sales),13
2009.0,2,3,Muramasa: The Demon Blade,0
2007.0,1,6,F.E.A.R. Files,4
2011.0,0,0,Virtua Tennis 4,0
2002.0,99,1,Zapper: One Wicked Cricket!,13
2001.0,0,2,MXRider,6
2012.0,2,4,Professor Layton vs Phoenix Wright: Ace Attorney,10
2006.0,1,8,Jaws Unleashed,13
2013.0,0,0,Tiger Woods PGA Tour 14,4
2007.0,2,2,Juiced 2: Hot Import Nights,5
2012.0,99,8,Poyo Poyo Kansatsu Nikki,10
2007.0,99,7,Kirarin * Revolution: Mezase! Idol Queen,3
2011.0,99,10,Are You Alice?,16
2013.0,0,8,Pro Evolution Soccer 2014,5
2004.0,1,8,Tenchu: Return From Darkness,13
1996.0,99,3,Blue Breaker: Ken Yorimo Hohoemi o,30
2009.0,2,0,Cabela's Big Game Hunter 2010,0
2007.0,99,10,Meitantei Evangelion,6
2000.0,2,6,Silpheed: The Lost Planet,6
2011.0,2,9,Blazblue: Continuum Shift Extend,22
2007.0,0,4,Ultimate Puzzle Games: Sudoku Edition,3
2003.0,0,2,Crash Nitro Kart,6
2002.0,2,11,Commandos 2: Men of Courage,6
0.0,3,8,LEGO Harry Potter: Years 5-7,0
2015.0,99,3,Wasteland 2,9
2009.0,2,2,DiRT 2,4
1999.0,99,2,Roadsters 99,11
2010.0,1,8,Red Dead Redemption,4
2008.0,0,3,Rhapsody: A Musical Adventure,3
2009.0,0,11,Our House,3
2002.0,1,8,The Mark of Kri,6
2014.0,1,8,Escape Dead Island,4
1994.0,99,0,ESPN Extreme Games,12
2004.0,2,7,Ace Combat 5: The Unsung War,6
2010.0,99,0,Pro Yaky? Spirits 2010,6
2015.0,99,10,Back to the Future: The Game,4
2008.0,0,4,Double Sequence: The Q-Virus Invasion,3
2005.0,2,6,Star Wars: Battlefront II,13
1999.0,0,5,Bust A Groove 2,12
2014.0,2,3,Ar Nosurge: Ode to an Unborn Star,5
1997.0,99,0,NHL 99,12
2010.0,3,5,Dance on Broadway,0
2011.0,0,2,F1 2011,10
2004.0,0,8,The Incredibles,8
2005.0,3,8,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,13
2005.0,0,0,NCAA Football 06,13
2004.0,0,8,The Legend of Zelda: The Minish Cap,8
2013.0,3,6,SpongeBob SquarePants: Plankton's Robotic Revenge,10
2009.0,0,8,We Wish You A Merry Christmas,0
2007.0,0,4,Nervous Brickdown,3
2007.0,0,4,Beautiful Katamari,4
2004.0,3,0,Hot Shots Golf: Open Tee,16
2016.0,2,0,EA Sports UFC 2,17
1997.0,99,4,Puyo Puyo Sun,23
2006.0,99,0,Captain Tsubasa,6
2007.0,99,2,Hannspree Ten Kate Honda: SBK Superbike World Championship,6
2005.0,0,0,FIFA Soccer 06,6
2010.0,1,6,Army of Two: The 40th Day,5
2002.0,2,10,Prisoner of War,13
2009.0,99,10,Sengoku Hime: Senran ni Mau Otometachi,16
2011.0,99,10,Hiiro no Kakera: Shin Tamayori Hime Denshou - Piece of Future,16
2005.0,99,5,Buzz! The Music Quiz,6
2015.0,99,8,Higurashi no Naku Koro ni Iki,5
2015.0,2,8,Dynasty Warriors 8: Empires,22
2008.0,99,6,Thunder Force VI,6
2011.0,0,0,Madden NFL 12,4
2008.0,0,0,Winter Sports 2: The Next Challenge,0
2014.0,3,8,Skylanders: Trap Team,9
2010.0,3,8,TRON: Evolution,3
2009.0,2,5,Guitar Hero: Van Halen,6
2004.0,2,8,Forgotten Realms: Demon Stone,6
2002.0,0,8,The Legend of Zelda: A Link to the Past,8
2016.0,2,0,EA Sports UFC 2,9
2003.0,0,1,Piglet's Big Game,6
2002.0,99,0,World Soccer Winning Eleven 2002,12
2014.0,99,8,Disney Infinity 2.0: Marvel Super Heroes,4
2015.0,0,0,Rugby 15,22
2005.0,2,8,Peter Jackson's King Kong: The Official Game of the Movie,6
2009.0,3,7,Dawn of Discovery,0
2007.0,3,4,Puzzle Quest: Challenge of the Warlords,0
2010.0,99,5,Quiz Magic Academy DS: Futatsu no Jikuu Koku,3
2010.0,99,10,StormLover,16
2006.0,99,5,World Championship Poker: Howard Lederer - All In,16
2007.0,2,8,Tomb Raider: Anniversary,6
2001.0,1,6,Red Faction,6
2006.0,1,11,Scarface: Money. Power. Respect.,16
2013.0,1,8,Dead Rising 3,17
2009.0,0,5,The Price is Right 2010 Edition,3
2009.0,0,8,Hysteria Hospital: Emergency Ward,0
2011.0,99,4,Jewel Link Chronicles: Legend of Athena,3
2010.0,2,9,WWE SmackDown vs. Raw 2011,16
2003.0,2,7,The Sims,19
1997.0,99,8,G-Police,12
2007.0,99,5,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,3
1997.0,99,0,NHL FaceOff 98,12
2016.0,3,8,LEGO Marvel's Avengers,5
1980.0,99,8,Freeway,15
2008.0,99,10,Kanokon: Esuii,6
1996.0,99,1,Kirby Super Star,7
2005.0,99,8,Rainbow Islands: Revolution,16
2001.0,99,10,Sakura Wars 3: Paris wa Moeteiru ka,21
2009.0,2,6,Section 8,14
2005.0,0,1,Pac-Man World 3,19
2008.0,99,3,Coded Soul: Uke Keigareshi Idea,16
2003.0,0,2,ATV Quad Power Racing 2,6
2003.0,99,5,Pokemon Pinball: Ruby & Sapphire,8
2004.0,1,9,Mortal Kombat: Deception,13
2011.0,99,10,Clock Zero: Shuuen no Ichibyou Portable,16
2008.0,1,8,God of War: Chains of Olympus,16
2004.0,0,8,Shark Tale,8
1995.0,99,11,Konpeki no Kantai,7
2007.0,99,4,Bomberman Land Touch! 2,3
2008.0,3,1,The Legend of Spyro: Dawn of the Dragon,5
2009.0,99,0,Winning Post World,6
2007.0,1,8,Conan,4
2011.0,99,11,SD Gundam G Generation World,0
2004.0,99,2,OutRun 2,13
2000.0,2,9,Victorious Boxers: Ippo's Road to Glory,6
2006.0,99,6,Earth Defense Force 2017 (old JP sales),4
2014.0,99,10,Binary Star,22
2011.0,99,8,Nano Diver,16
2007.0,99,9,Fatal Fury: Battle Archives Volume 2 (JP sales),6
2003.0,2,2,The Italian Job,13
1983.0,99,8,Frogger II: Threeedeep!,15
2008.0,99,3,Tales of Rebirth,16
2013.0,1,8,Resident Evil: Revelations,14
1981.0,99,6,Cosmic Ark,15
2003.0,1,8,RoadKill,6
2008.0,1,10,Alone in the Dark,4
1985.0,99,4,Dig Dug,1
2007.0,0,0,Tiger Woods PGA Tour 08,3
1998.0,2,3,Lunar: Silver Star Story Complete,12
2009.0,3,0,The BIGS 2,0
2011.0,0,4,Jewel Master: Cradle Of Rome 2,3
2008.0,0,7,Littlest Pet Shop,0
1997.0,99,6,Star Fox 64,11
2013.0,1,8,Tom Clancy's Splinter Cell: Blacklist,4
2007.0,3,4,Napoleon Dynamite: The Game,16
2007.0,2,0,Rocky Balboa,16
2010.0,0,4,Bejeweled Twist,3
1999.0,99,8,Dead in the Water,12
1996.0,99,0,NHL Breakaway 98,12
2011.0,99,8,Transformers: Dark of the Moon,0
2003.0,99,6,Conflict: Desert Storm II - Back to Bagdhad,6
2005.0,0,1,Frogger: Ancient Shadow,13
2004.0,0,8,Power Rangers: Dino Thunder,19
2004.0,0,8,Lizzie McGuire 2: Lizzie Diaries,8
2006.0,99,4,Battleship / Connect Four / Sorry! / Trouble,3
2009.0,99,8,Destroy All Humans! Path of the Furon,5
2009.0,0,8,Space Camp,3
2008.0,0,5,Let's TAP,0
2007.0,2,3,The World Ends With You,3
2006.0,2,3,Justice League Heroes,16
2006.0,99,8,Destroy All Humans! 2,6
2010.0,2,9,BlazBlue: Continuum Shift,5
2003.0,99,11,Yu-Gi-Oh! Reshef of Destruction,8
2005.0,3,9,Marvel Nemesis: Rise of the Imperfects,3
2003.0,0,5,Flipnic: Ultimate Pinball,6
2010.0,0,0,FIFA Soccer 11,16
2008.0,0,0,Carnival Games: Mini Golf,0
2013.0,3,1,Skylanders SWAP Force,10
2008.0,2,8,Iron Man,0
2008.0,99,3,Inazuma Eleven,3
2010.0,0,0,FIFA Soccer 11,14
2010.0,0,0,Zumba Fitness,0
2014.0,2,8,Samurai Warriors 4,22
2011.0,1,6,Call of Duty: Modern Warfare 3,0
2003.0,2,6,Metal Arms: Glitch in the System,19
2006.0,99,10,Aria: The Natural ~Tooi Yume no Mirage~,6
2006.0,0,10,Monster House,8
2015.0,99,3,Dark Souls II,9
2004.0,0,1,Crash Bandicoot Purple: Ripto's Rampage,8
2009.0,0,10,PokéPark Wii: Pikachu's Adventure,0
2008.0,3,3,Ragnarok DS,3
2003.0,0,0,NCAA March Madness 2004,6
2009.0,99,6,DoDonPachi Dai-Oujou: Black Label Extra,4
2005.0,2,3,The Legend of Heroes: A Tear of Vermillion,16
2003.0,2,2,R: Racing Evolution,6
2006.0,99,3,Mother 3,8
2004.0,99,10,Shrek 2: Beg for Mercy,8
2014.0,1,8,Senran Kagura 2: Deep Crimson ,10
2007.0,99,2,NHRA Drag Racing: Countdown to the Championship,6
2002.0,2,0,Toxic Grind,13
2011.0,99,10,Arcana Famiglia: La storia della Aracana Famiglia,16
2008.0,0,5,My Chinese Coach,3
2010.0,2,6,Rock of the Dead,5
2006.0,0,2,Pac-Man World Rally,16
2009.0,99,10,Suzumiya Haruhi no Gekidou,0
2012.0,99,8,Secrets of the Titanic,3
2009.0,3,2,WipEout HD Fury,5
2013.0,1,6,ArmA III,14
2007.0,99,3,Mana Khemia: Alchemists of Al-Revis (JP sales),6
2010.0,1,8,Assassin's Creed: Brotherhood,4
2000.0,0,3,Digimon World 2,12
2016.0,99,8,This War of Mine,9
2013.0,2,6,Caladrius,4
2008.0,0,10,Pirates: Hunt For Blackbeard's Booty,0
2002.0,0,1,Kirby: Nightmare in Dream Land,8
2007.0,0,8,Bee Movie Game,6
2006.0,0,0,Winning Eleven: Pro Evolution Soccer 2007,16
1983.0,99,8,Crystal Castles,15
2008.0,2,5,SNK Arcade Classics Vol. 1,16
2016.0,1,6,Battlefield 1,14
2003.0,99,1,Dragon Tales: Dragon Adventures,8
2004.0,0,0,Backyard Basketball,8
2003.0,2,3,Arc the Lad: Twilight of the Spirits,6
2004.0,2,11,Monster Garage,13
2003.0,2,6,Conflict: Desert Storm,19
2008.0,0,7,Imagine: Party Babyz,0
2013.0,1,6,The Bureau: XCOM Declassified,5
2012.0,99,8,Dies Irae: Amantes Amentes,16
2008.0,0,0,Tiger Woods PGA Tour 09,16
1995.0,99,0,PGA Tour 96,12
2014.0,2,3,Lost Dimension,5
2007.0,99,5,Buzz! Junior: RoboJam,6
2008.0,3,3,Chrono Trigger,3
2005.0,1,6,NARC,6
2013.0,2,3,Battle Princess of Arcadias,5
2015.0,1,3,The Witcher 3: Wild Hunt,17
2007.0,2,5,Guitar Hero III: Legends of Rock,6
2008.0,0,2,Pure,5
2009.0,0,0,FIFA Soccer 10,14
2006.0,99,2,Import Tuner Challenge (American sales),4
2005.0,99,0,River King: Wonderful Journey,6
1993.0,99,9,Samurai Shodown,26
2008.0,99,10,Tottadoo! Yoiko no Mujintou Seikatsu,3
2010.0,99,10,Trick x Logic: Season 2,16
2008.0,0,0,Ener-G: Dance Squad,3
2003.0,2,2,Furious Karting,13
2011.0,99,10,Angelique: Maren no Rokukishi,16
2005.0,99,0,J-League Winning Eleven 9: Asia Championship,6
2002.0,99,6,Ballistic: Ecks vs. Sever,8
2007.0,3,8,Chicken Shoot,0
2007.0,3,8,Harry Potter and the Order of the Phoenix,0
2006.0,2,7,Blazing Angels: Squadrons of WWII,5
1995.0,99,6,Epidemic,12
1999.0,99,2,Hot Wheels Turbo Racing,12
2016.0,99,8,The Heavy Rain and Beyond: Two Souls Collection,9
2011.0,2,3,Tales of Xillia,5
2004.0,0,8,LEGO Knights' Kingdom,8
2003.0,0,8,Power Rangers: Dino Thunder,8
2006.0,99,0,Power Pro Kun Pocket 9,3
1997.0,99,0,Madden NFL 98,12
2015.0,1,3,Wasteland 2,14
2013.0,1,8,Assassin's Creed IV: Black Flag,18
2002.0,2,8,The Scorpion King: Rise of the Akkadian,19
2009.0,0,0,Rec Room Games,0
2004.0,1,6,Tom Clancy's Rainbow Six 3,19
2003.0,99,8,Yu Yu Hakusho Ghost Files: Spirit Detective,8
2007.0,99,4,Scrabble 2007 Edition,3
2008.0,3,8,Kung Fu Panda,4
2004.0,99,0,Yourself Fitness,13
2014.0,0,0,FIFA 15,17
2009.0,1,6,F.E.A.R. 2: Project Origin,4
2004.0,0,7,Dance Dance Revolution Ultramix 2,13
2009.0,0,10,Hannah Montana: The Movie,5
2007.0,0,0,Tiger Woods PGA Tour 08,4
2013.0,99,3,Pokemon X/Pokemon Y,10
2004.0,0,1,The SpongeBob SquarePants Movie,13
2009.0,99,10,Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki,3
2007.0,99,0,Pro Yakyuu Netsu Star 2007,6
2005.0,99,9,Naruto: Ultimate Ninja 3 (JP sales),6
2015.0,99,3,Arcania: Gothic 4,9
2010.0,0,10,Hello Kitty: Birthday Adventures,3
2005.0,99,8,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,8
2012.0,0,5,Moshi Monsters: Moshlings Theme Park,3
2013.0,1,6,The Walking Dead: Survival Instinct,18
2010.0,0,0,Basketball Hall of Fame Ultimate Hoops Challenge,0
2004.0,0,1,The SpongeBob SquarePants Movie,8
1988.0,99,8,Rampage,15
2002.0,2,0,Aggressive Inline,13
2007.0,0,2,MX vs. ATV Untamed,4
2002.0,0,2,Drome Racers,6
2005.0,99,7,Dance Dance Revolution: Mario Mix (JP sales),19
2016.0,99,3,Star Ocean 5: Integrity and Faithlessness,5
2009.0,3,5,Pinball Hall of Fame: The Williams Collection,5
2001.0,2,7,Star Wars Rogue Leader: Rogue Squadron II,19
2003.0,99,0,NBA Jam,6
0.0,3,0,PDC World Championship Darts 2008,16
1999.0,99,2,Rally Challenge 2000,11
2013.0,1,3,Valhalla Knights 3,22
1994.0,99,0,NBA Jam Tournament Edition,20
1998.0,99,9,Mortal Kombat 4,11
2007.0,2,6,The History Channel: Battle for the Pacific,4
2002.0,99,3,Next Generation of Chaos,6
2011.0,1,6,Call of Juarez: The Cartel,4
1995.0,99,0,NBA In The Zone,12
2006.0,2,9,Dragon Ball Z: Budokai Tenkaichi 2,6
2008.0,99,10,Naraku no Shiro,6
1998.0,99,8,Apocalypse,12
2002.0,99,5,Momotarou Dentetsu 11,6
2008.0,0,7,My Little Baby,3
2003.0,1,6,Tom Clancy's Rainbow Six 3,13
2010.0,0,10,Disney Fairies: Tinker Bell and the Great Fairy Rescue,3
2007.0,2,3,Hoshigami: Ruining Blue Earth Remix,3
2001.0,2,9,Super Smash Bros. Melee,19
2014.0,99,7,Cooking Mama: My Sweets Shop,10
2009.0,0,0,Backyard Baseball '10,0
2002.0,0,8,Spider-Man: The Movie,19
2011.0,3,8,Pokemon Rumble Blast,10
2002.0,0,2,Freekstyle,19
2010.0,0,0,Sports Collection,3
2009.0,99,8,Musou Orochi Z,5
2009.0,2,11,The Stronghold Collection,14
2004.0,2,6,Gradius V,6
1994.0,99,1,Disney's The Lion King,7
1998.0,99,5,No One Can Stop Mr. Domino!,12
2012.0,0,0,Madden NFL 13,18
2008.0,0,0,Barbie Horse Adventures: Riding Camp,6
2001.0,0,0,All-Star Baseball 2002,19
2006.0,0,7,Catz,3
2012.0,0,0,FIFA Soccer,22
1995.0,99,1,Go Go Ackman 3,7
2010.0,1,6,Quantum Theory,4
2016.0,99,6,Resident Evil 4 HD,9
2007.0,2,11,Battlestations: Midway,14
2005.0,2,11,Romance of the Three Kingdoms X,6
0.0,2,3,Final Fantasy XI,6
2001.0,99,0,Jikkyou Powerful Pro Yakyuu 8,6
2012.0,99,10,Ouka Sengoku Portable,16
2009.0,3,8,Ben 10 Alien Force: Vilgax Attacks,6
2003.0,2,3,Disgaea: Hour of Darkness,6
2006.0,1,10,Dreamfall: The Longest Journey,13
2015.0,3,0,NBA 2K16,14
2011.0,1,6,Deus Ex: Human Revolution,4
2010.0,0,7,Jane's Hotel,3
2007.0,0,8,Ratatouille,19
2012.0,99,5,Danganronpa 2: Goodbye Despair,16
2012.0,3,8,Sorcery,5
2010.0,99,0,PDC World Championship Darts: Pro Tour,5
2003.0,1,8,RoadKill,13
2006.0,2,3,Spectral Force 3,4
2014.0,1,3,South Park: The Stick of Truth,14
2002.0,2,6,Medal of Honor: Frontline,19
2011.0,99,2,Need for Speed: Shift 2 Unleashed,5
2006.0,99,0,World Soccer Winning Eleven 9 Bonus Pack,6
2014.0,1,3,Risen 3: Titan Lords,5
1994.0,99,0,Jikkyou Powerful Pro Yakyuu '95,12
2009.0,0,0,NCAA Football 10,5
2012.0,3,8,Scribblenauts: Unlimited,18
2007.0,0,0,Frisbee Disc Freestyle / Frisbee Disc Golf,3
2002.0,99,6,Star Wars: Clone Wars,19
2009.0,3,0,NHL 2K10,4
2007.0,0,2,Hot Wheels: Beat That!,0
2007.0,0,4,Luxor: Pharaoh's Challenge,3
2014.0,99,8,Dynasty Warriors 8: Xtreme Legends,9
2013.0,3,1,Skylanders SWAP Force,17
2016.0,0,0,Madden NFL 17,17
2005.0,1,6,Starship Troopers,14
2011.0,2,6,World of Tanks,14
2005.0,1,6,TimeSplitters: Future Perfect,13
1995.0,99,4,Mario's Picross,2
2015.0,1,8,Assassin's Creed Syndicate,9
2014.0,99,8,Thief (2014),4
2010.0,0,8,Beyblade: Metal Masters,3
1998.0,99,8,Rising Zan: The Samurai Gunman,12
2013.0,0,7,Farming Simulator 2013,5
2011.0,3,6,Centipede: Infestation,0
2005.0,0,1,Stuart Little 3: Big Photo Adventure,6
2016.0,1,8,Far Cry: Primal,17
2015.0,99,5,IA/VT Colorful,22
2008.0,3,3,Avalon Code,3
2011.0,1,8,Jaws: Ultimate Predator,10
2010.0,0,0,Winter Sports 3: The Great Tournament,5
1996.0,99,4,Tetris Attack,2
2004.0,2,8,Tom Clancy's Splinter Cell: Pandora Tomorrow,6
2009.0,0,7,Discovery Kids: Parrot Pals,3
2014.0,99,3,Phantasy Star Nova,22
2006.0,2,8,Tomb Raider: Legend,3
1995.0,99,11,Romance of the Three Kingdoms IV: Wall of Fire,12
2010.0,99,1,Kirby's Epic Yarn,0
2008.0,2,8,Iron Man,6
