Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas NA,Vendas EU,Vendas JP,Outras vendas,Vendas globais,Pontuacao da critica,Contagem de criticas,Pontuacao dos usuarios,Contagem de usuarios,Desenvolvedora,Classificacao,Media de pontuacao
NBA 2K8,5,2007,1,3,0.79,0.0,0.0,0.07,0.85,81.0,33.0,7.0,28.0,84,1,44.0
Street Fighter Alpha 2,13,1996,10,18,0.14,0.09,0.57,0.06,0.85,0.0,0.0,0.0,0.0,0,0,0.0
Tiger Woods PGA Tour 2005,14,2004,1,8,0.64,0.18,0.0,0.03,0.85,88.0,26.0,8.9,14.0,19,1,48.45
Castlevania III: Dracula's Curse,2,1989,2,15,0.4,0.07,0.37,0.01,0.85,0.0,0.0,0.0,0.0,0,0,0.0
LEGO Jurassic World,6,2015,9,20,0.35,0.36,0.0,0.14,0.85,0.0,0.0,7.4,14.0,183,4,3.7
Kingdoms of Amalur: Reckoning,6,2012,4,8,0.37,0.29,0.09,0.11,0.85,81.0,34.0,7.6,376.0,441,2,44.3
Rampage World Tour,13,1997,9,14,0.47,0.32,0.0,0.06,0.85,0.0,0.0,0.0,0.0,0,0,0.0
Dragon Ball Z: Burst Limit,6,2008,10,11,0.22,0.33,0.18,0.12,0.85,71.0,32.0,7.2,51.0,451,3,39.1
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Tekken Tag Tournament 2,6,2012,10,26,0.28,0.31,0.13,0.13,0.85,82.0,50.0,8.2,193.0,146,3,45.1
Ninja Gaiden Sigma 2,6,2009,9,117,0.52,0.16,0.08,0.1,0.85,83.0,52.0,7.7,115.0,226,2,45.35
Ratatouille,7,2007,9,29,0.31,0.0,0.0,0.53,0.85,65.0,9.0,8.0,11.0,453,1,36.5
NFL GameDay,13,1995,1,4,0.47,0.32,0.0,0.06,0.85,0.0,0.0,0.0,0.0,0,0,0.0
Burnout 2: Point of Impact,7,2002,3,31,0.42,0.32,0.0,0.11,0.85,86.0,31.0,8.2,48.0,140,1,47.1
Wii Fit U,19,2013,1,1,0.35,0.23,0.21,0.05,0.85,72.0,19.0,7.7,72.0,1,1,39.85
Street Fighter EX3,7,2000,10,18,0.32,0.25,0.2,0.08,0.85,64.0,17.0,7.9,31.0,372,3,35.95
The Legendary Starfy,4,2008,2,1,0.6,0.0,0.2,0.05,0.85,75.0,25.0,8.4,26.0,92,1,41.7
NCAA Football 11,6,2010,1,8,0.79,0.0,0.0,0.06,0.85,85.0,22.0,7.4,25.0,58,1,46.2
The House of the Dead: Overkill,1,2009,7,9,0.44,0.3,0.02,0.09,0.85,78.0,65.0,8.7,95.0,160,2,43.35
Army of Two: The 40th Day,6,2010,7,8,0.44,0.27,0.01,0.12,0.85,74.0,56.0,7.0,88.0,259,2,40.5
Darksiders II,6,2012,9,29,0.35,0.35,0.01,0.14,0.84,84.0,39.0,7.1,422.0,374,2,45.55
Spider-Man 2,20,2004,9,5,0.65,0.17,0.0,0.02,0.84,80.0,41.0,8.8,30.0,7,3,44.4
The Lord of the Rings: War in the North,5,0,9,20,0.52,0.24,0.0,0.08,0.84,61.0,48.0,7.4,113.0,322,2,34.2
 Tales of Xillia 2,6,2012,4,26,0.2,0.12,0.45,0.07,0.84,71.0,59.0,7.9,216.0,248,3,39.45
Ghostbusters: The Video Game,6,2009,9,4,0.34,0.36,0.0,0.14,0.84,78.0,74.0,7.9,96.0,232,3,42.95
The Incredibles,20,2004,9,29,0.65,0.17,0.0,0.02,0.84,63.0,27.0,7.1,7.0,173,3,35.05
Xenoblade Chronicles X,19,2015,4,1,0.36,0.28,0.14,0.06,0.84,84.0,87.0,8.9,1548.0,231,3,46.45
NBA 2K10,6,2009,1,3,0.75,0.01,0.01,0.07,0.84,83.0,30.0,7.8,39.0,84,1,45.4
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Final Fantasy,2,1987,4,10,0.32,0.0,0.52,0.0,0.84,0.0,0.0,0.0,0.0,0,0,0.0
Skate 2,6,2009,1,8,0.46,0.25,0.01,0.12,0.84,84.0,50.0,7.8,53.0,31,3,45.9
Rocket Power: Team Rocket Rescue,13,2001,1,29,0.47,0.32,0.0,0.05,0.84,0.0,0.0,0.0,0.0,0,0,0.0
Big Mutha Truckers,7,2002,3,88,0.41,0.32,0.0,0.11,0.84,62.0,15.0,5.3,20.0,454,3,33.65
The Evil Within,6,2014,9,7,0.26,0.34,0.13,0.12,0.84,0.0,0.0,7.6,193.0,223,2,3.8
Rogue Galaxy,7,2005,4,4,0.24,0.16,0.39,0.05,0.84,83.0,59.0,8.4,89.0,50,3,45.7
ESPN College Hoops 2K5,7,2004,1,9,0.41,0.32,0.0,0.11,0.84,86.0,14.0,8.1,10.0,84,1,47.05
NCAA Football 14,6,2013,1,8,0.75,0.0,0.0,0.09,0.84,77.0,9.0,6.2,40.0,58,1,41.6
Harry Potter and the Order of the Phoenix,4,2007,9,8,0.28,0.46,0.0,0.1,0.84,51.0,15.0,4.9,19.0,363,1,27.95
Sniper Elite V2,5,2012,7,12,0.46,0.28,0.02,0.07,0.84,67.0,37.0,6.8,131.0,249,2,36.9
Metroid: Zero Mission,9,2004,11,1,0.6,0.22,0.0,0.01,0.84,89.0,50.0,9.0,132.0,1,1,49.0
Ben 10: Protector of Earth,7,2007,9,59,0.09,0.0,0.0,0.74,0.84,0.0,0.0,7.6,14.0,338,4,3.8
Burnout Legends,17,2005,3,8,0.7,0.05,0.0,0.08,0.84,86.0,53.0,8.4,108.0,140,4,47.2
Q*bert,13,1999,5,11,0.46,0.32,0.0,0.05,0.84,0.0,0.0,0.0,0.0,0,0,0.0
Blazing Angels: Squadrons of WWII,1,2007,8,6,0.74,0.04,0.0,0.06,0.83,57.0,11.0,6.7,28.0,13,3,31.85
Madden NFL 09 All-Play,1,2008,1,8,0.76,0.01,0.0,0.06,0.83,82.0,19.0,7.2,22.0,58,1,44.6
Ace Combat 3: Electrosphere,13,1999,8,4,0.22,0.15,0.4,0.05,0.83,0.0,0.0,0.0,0.0,0,0,0.0
Dynasty Warriors 2,7,2000,9,29,0.24,0.19,0.34,0.06,0.83,75.0,17.0,8.8,24.0,189,3,41.9
Madden NFL 07,17,0,1,54,0.77,0.03,0.0,0.04,0.83,78.0,18.0,6.6,16.0,58,1,42.3
Time Crisis 4,6,2007,7,26,0.32,0.32,0.05,0.14,0.83,60.0,52.0,7.4,21.0,341,3,33.7
Duke Nukem Forever,5,2011,7,3,0.52,0.25,0.0,0.07,0.83,49.0,76.0,4.4,456.0,455,2,26.7
Lizzie McGuire 2: Lizzie Diaries,9,2004,9,33,0.6,0.22,0.0,0.01,0.83,57.0,6.0,5.0,5.0,251,1,31.0
FIFA Soccer World Championship,7,2000,1,8,0.27,0.21,0.28,0.07,0.83,0.0,0.0,0.0,0.0,0,0,0.0
NCAA Football 12,6,2011,1,8,0.78,0.0,0.0,0.05,0.83,82.0,17.0,5.8,41.0,19,1,43.9
Brute Force,14,2003,7,2,0.62,0.18,0.01,0.03,0.83,77.0,45.0,7.8,49.0,456,2,42.4
Tiger Woods PGA Tour 11,6,2010,1,8,0.37,0.33,0.0,0.13,0.83,78.0,40.0,6.7,17.0,19,1,42.35
Yu-Gi-Oh! Dark Duel Stories,3,2000,6,15,0.0,0.0,0.83,0.0,0.83,0.0,0.0,0.0,0.0,0,0,0.0
WWE SmackDown vs. Raw 2009,1,2008,10,29,0.44,0.31,0.0,0.08,0.83,79.0,18.0,8.5,18.0,157,3,43.75
The Game of Life,13,1998,6,54,0.46,0.31,0.0,0.05,0.83,0.0,0.0,0.0,0.0,0,0,0.0
Mega Man Legends,13,1997,11,13,0.39,0.26,0.12,0.05,0.83,0.0,0.0,0.0,0.0,0,0,0.0
Sly 3: Honor Among Thieves,7,2005,2,4,0.69,0.03,0.0,0.11,0.83,83.0,59.0,8.8,130.0,129,4,45.9
MLB SlugFest 20-03,7,0,1,54,0.41,0.32,0.0,0.11,0.83,77.0,25.0,8.2,6.0,163,1,42.6
Need for Speed: Nitro,1,2009,3,8,0.45,0.3,0.0,0.08,0.83,69.0,41.0,7.4,38.0,259,4,38.2
Street Fighter X Tekken,6,2012,10,13,0.42,0.21,0.1,0.09,0.83,84.0,51.0,5.3,191.0,49,3,44.65
MediEvil,13,1998,2,4,0.46,0.31,0.0,0.05,0.83,0.0,0.0,0.0,0.0,0,0,0.0
Casper,13,1996,11,118,0.46,0.31,0.0,0.05,0.83,0.0,0.0,0.0,0.0,0,0,0.0
Sid Meier's Civilization Revolution,5,2008,12,3,0.58,0.17,0.0,0.07,0.83,84.0,55.0,7.8,171.0,247,4,45.9
Tales of the Abyss,11,2011,4,26,0.43,0.19,0.14,0.06,0.83,75.0,33.0,7.6,197.0,248,3,41.3
Dragon Age II,6,2011,9,8,0.4,0.26,0.05,0.11,0.83,82.0,52.0,4.3,1197.0,117,2,43.15
Call of Duty: Modern Warfare 3,1,2011,7,5,0.55,0.2,0.0,0.08,0.82,70.0,16.0,1.8,442.0,457,2,35.9
God of War Saga,6,2012,9,4,0.73,0.0,0.0,0.1,0.82,0.0,0.0,8.3,52.0,233,2,4.15
Scooby-Doo! First Frights,4,2009,9,20,0.6,0.16,0.0,0.07,0.82,0.0,0.0,0.0,0.0,0,0,0.0
James Bond 007: Nightfire,14,2002,7,8,0.58,0.22,0.0,0.03,0.82,78.0,30.0,7.8,25.0,104,3,42.9
Tony Hawk's Pro Skater 3,20,2001,1,5,0.64,0.17,0.0,0.02,0.82,91.0,27.0,9.0,27.0,61,3,50.0
Marvel: Ultimate Alliance,7,2006,4,5,0.69,0.03,0.0,0.11,0.82,81.0,29.0,8.2,33.0,162,3,44.6
DJ Hero 2,5,2010,6,5,0.64,0.12,0.0,0.06,0.82,86.0,66.0,7.9,23.0,369,3,46.95
Harvest Moon: Tree of Tranquility,1,2007,8,71,0.67,0.03,0.06,0.05,0.82,65.0,18.0,8.2,28.0,458,1,36.6
Tony Hawk's Underground 2 Remix,17,2005,1,5,0.46,0.21,0.0,0.15,0.82,83.0,49.0,8.0,34.0,250,3,45.5
Need for Speed: Hot Pursuit 2,14,2002,3,8,0.68,0.11,0.0,0.03,0.82,75.0,18.0,6.4,15.0,459,1,40.7
Killer Instinct Gold,12,1996,10,1,0.61,0.19,0.0,0.01,0.82,0.0,0.0,0.0,0.0,0,0,0.0
Clu Clu Land,2,1984,5,1,0.42,0.1,0.28,0.02,0.82,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Amped: Freestyle Snowboarding,14,2001,1,2,0.69,0.11,0.0,0.02,0.82,78.0,30.0,9.0,20.0,461,1,43.5
The Price is Right,1,2008,6,6,0.76,0.0,0.0,0.06,0.82,0.0,0.0,4.3,9.0,462,1,2.15
Custer's Revenge,16,1981,9,120,0.76,0.05,0.0,0.01,0.82,0.0,0.0,0.0,0.0,0,0,0.0
Stranglehold,5,2007,7,40,0.4,0.33,0.01,0.09,0.82,77.0,59.0,7.6,91.0,163,2,42.3
Rocket Power: Beach Bandits,7,2002,2,29,0.4,0.31,0.0,0.1,0.82,0.0,0.0,6.6,13.0,463,1,3.3
Shin Megami Tensei: Persona 4,7,2008,4,92,0.34,0.04,0.36,0.08,0.82,90.0,47.0,8.9,634.0,464,2,49.45
Devil May Cry HD Collection,6,2012,9,13,0.42,0.19,0.11,0.09,0.82,74.0,27.0,8.8,158.0,465,2,41.4
Thief (2014),10,2014,9,16,0.28,0.38,0.03,0.13,0.82,0.0,0.0,0.0,0.0,0,0,0.0
The Lord of the Rings: War in the North,6,0,9,20,0.25,0.42,0.01,0.13,0.82,63.0,33.0,7.0,100.0,322,2,35.0
Dragon Warrior III,3,2000,4,25,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Dance Central 3,5,2012,6,2,0.57,0.18,0.0,0.06,0.81,86.0,43.0,8.0,45.0,59,3,47.0
Kamaitachi no Yoru,8,1994,11,121,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Tales of Destiny II,13,2000,4,26,0.06,0.04,0.66,0.05,0.81,78.0,9.0,8.7,31.0,33,3,43.35
Super Bomberman 2,8,1994,5,69,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0,0,0.0
NASCAR 2001,13,2000,3,8,0.45,0.31,0.0,0.05,0.81,73.0,8.0,6.1,9.0,169,1,39.55
Twisted Metal (2012),6,2012,9,4,0.67,0.07,0.0,0.08,0.81,0.0,0.0,0.0,0.0,0,0,0.0
The Legend of Zelda: Four Swords Adventures,20,2004,9,1,0.63,0.16,0.0,0.02,0.81,86.0,55.0,7.2,74.0,1,1,46.6
Jikkyou Powerful Pro Yakyuu '99 Kaimakuban,13,1999,1,15,0.0,0.0,0.76,0.05,0.81,0.0,0.0,0.0,0.0,0,0,0.0
MediEvil: Resurrection,17,2005,11,4,0.19,0.41,0.0,0.22,0.81,66.0,43.0,8.7,52.0,367,3,37.35
Valkyrie Profile,13,1999,4,25,0.07,0.05,0.63,0.05,0.81,81.0,8.0,8.8,37.0,237,3,44.9
Shaun White Snowboarding,5,0,1,6,0.48,0.25,0.0,0.08,0.81,60.0,48.0,7.6,25.0,53,3,33.8
Patapon,17,2007,6,4,0.33,0.25,0.07,0.16,0.81,86.0,60.0,8.7,102.0,234,1,47.35
Final Fantasy Type-0,17,2011,4,54,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,47,0,0.0
Mega Man,2,1987,2,13,0.45,0.08,0.27,0.01,0.81,0.0,0.0,0.0,0.0,0,0,0.0
Army Men: Sarge's Heroes,12,1999,9,77,0.68,0.12,0.0,0.01,0.81,0.0,0.0,0.0,0.0,0,0,0.0
Pro Evolution Soccer 2010,5,2009,1,15,0.12,0.58,0.03,0.08,0.81,78.0,34.0,7.6,29.0,70,1,42.8
Tom Clancy's Rainbow Six 3,7,2004,7,6,0.4,0.31,0.0,0.1,0.81,70.0,34.0,8.2,17.0,150,2,39.1
Madden NFL 25,18,2013,1,8,0.67,0.05,0.0,0.08,0.81,73.0,18.0,5.9,111.0,19,1,39.45
NCAA Football 10,6,2009,1,8,0.75,0.0,0.0,0.06,0.81,80.0,20.0,6.9,14.0,58,1,43.45
EarthBound,8,1994,4,1,0.0,0.0,0.81,0.0,0.81,0.0,0.0,0.0,0.0,0,0,0.0
The Next Tetris,13,1998,5,11,0.45,0.31,0.0,0.05,0.81,0.0,0.0,0.0,0.0,0,0,0.0
Guitar Hero: Warriors of Rock,6,2010,6,5,0.33,0.34,0.0,0.13,0.81,74.0,46.0,7.1,30.0,61,3,40.55
Battle of Giants: Dinosaurs,4,2008,12,6,0.37,0.35,0.0,0.09,0.81,0.0,0.0,7.2,9.0,105,1,3.6
World Soccer Jikkyou Winning Eleven 3: World Cup France '98,13,1998,1,15,0.0,0.0,0.75,0.05,0.81,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
The Sims 2,7,2005,8,8,0.67,0.03,0.0,0.11,0.81,75.0,31.0,4.4,166.0,90,3,39.7
Dragon Ball: Raging Blast 2,6,2010,10,26,0.42,0.18,0.11,0.09,0.81,60.0,27.0,7.5,63.0,257,3,33.75
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Who wants to be a millionaire,13,2000,6,22,0.45,0.3,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0,0,0.0
Yakuza,7,2005,9,9,0.03,0.02,0.74,0.01,0.8,75.0,58.0,8.2,73.0,270,2,41.6
Disney's The Little Mermaid: Ariel's Undersea Adventure,4,2006,9,33,0.72,0.03,0.0,0.06,0.8,0.0,0.0,7.0,4.0,467,1,3.5
Star Wars Rogue Squadron III: Rebel Strike,20,2003,8,19,0.62,0.16,0.0,0.02,0.8,75.0,36.0,7.6,50.0,211,3,41.3
Moto Racer,13,1997,3,8,0.45,0.3,0.0,0.05,0.8,0.0,0.0,0.0,0.0,0,0,0.0
Hitman: Contracts,7,2004,7,22,0.39,0.31,0.0,0.1,0.8,80.0,39.0,8.3,43.0,127,2,44.15
Professor Layton vs Phoenix Wright: Ace Attorney,11,2012,5,38,0.2,0.26,0.3,0.04,0.8,79.0,69.0,8.5,99.0,50,3,43.75
Ben 10: Alien Force,1,2008,9,102,0.52,0.21,0.0,0.07,0.8,45.0,6.0,7.8,11.0,418,4,26.4
Final Fantasy Anthology,13,1999,4,122,0.45,0.3,0.0,0.05,0.8,80.0,14.0,8.1,28.0,15,3,44.05
DiRT 2,5,2009,3,35,0.32,0.39,0.0,0.09,0.8,87.0,65.0,8.2,110.0,295,3,47.6
Prince of Persia: Warrior Within,14,2004,9,6,0.48,0.28,0.0,0.04,0.8,83.0,55.0,7.5,35.0,53,2,45.25
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Killzone: Mercenary,23,2013,7,17,0.2,0.39,0.04,0.17,0.8,78.0,86.0,8.9,513.0,468,2,43.45
Pro Evolution Soccer 2010,17,2009,1,15,0.09,0.33,0.2,0.18,0.8,72.0,9.0,4.6,5.0,70,1,38.3
Guitar Hero: Metallica,5,2009,6,5,0.52,0.2,0.0,0.07,0.8,84.0,62.0,8.1,79.0,61,3,46.05
Final Fantasy X / X-2 HD Remaster,23,2013,4,16,0.16,0.24,0.28,0.12,0.8,86.0,14.0,8.5,223.0,330,3,47.25
Super Robot Taisen α,13,2000,12,57,0.0,0.0,0.75,0.05,0.8,0.0,0.0,0.0,0.0,0,0,0.0
Need for Speed: Hot Pursuit 2,20,2002,3,8,0.68,0.09,0.0,0.02,0.8,68.0,16.0,8.3,15.0,459,1,38.15
PES 2009: Pro Evolution Soccer,17,0,1,15,0.04,0.33,0.26,0.17,0.8,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Tales of Destiny 2,7,2002,4,26,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0,0,0.0
Capcom's Soccer Shootout,8,1993,1,1,0.0,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0,0,0.0
Rayman Raving Rabbids 2,4,2007,6,6,0.73,0.01,0.0,0.06,0.8,57.0,8.0,7.0,15.0,32,4,32.0
The Sims 2: Pets,17,2006,8,8,0.19,0.38,0.0,0.22,0.79,57.0,9.0,7.3,10.0,90,3,32.15
Alien,16,1981,9,123,0.74,0.04,0.0,0.01,0.79,0.0,0.0,0.0,0.0,0,0,0.0
Dragon Ball Z: Budokai Tenkaichi 2,7,2006,10,11,0.66,0.02,0.0,0.11,0.79,73.0,31.0,8.6,61.0,257,3,40.8
Guitar Hero: Aerosmith,7,2008,6,5,0.61,0.0,0.0,0.18,0.79,71.0,11.0,6.3,15.0,222,3,38.65
Star Wars The Clone Wars: Republic Heroes,1,2009,9,19,0.43,0.29,0.0,0.07,0.79,48.0,10.0,6.4,5.0,214,3,27.2
Ridge Racer,13,1994,3,4,0.0,0.0,0.74,0.05,0.79,0.0,0.0,0.0,0.0,0,0,0.0
pro evolution soccer 2011,17,2010,1,15,0.05,0.3,0.29,0.16,0.79,74.0,10.0,5.8,5.0,70,1,39.9
Harvest Moon: A Wonderful Life,20,2003,4,6,0.61,0.16,0.0,0.02,0.79,79.0,28.0,8.9,148.0,469,1,43.95
All Star Cheer Squad,1,2008,1,29,0.43,0.29,0.0,0.08,0.79,0.0,0.0,5.2,10.0,470,1,2.6
Momotarou Dentetsu 7,13,1997,8,124,0.0,0.0,0.74,0.05,0.79,0.0,0.0,0.0,0.0,0,0,0.0
DmC: Devil May Cry,6,2013,9,13,0.24,0.26,0.19,0.1,0.79,85.0,40.0,5.3,1471.0,258,2,45.15
Motocross Mania,13,2001,3,3,0.44,0.3,0.0,0.05,0.79,34.0,6.0,5.3,6.0,471,1,19.65
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Darksiders II,5,2012,9,29,0.45,0.27,0.0,0.07,0.79,83.0,63.0,8.0,456.0,374,2,45.5
Need for Speed Rivals,5,2013,3,8,0.37,0.35,0.01,0.07,0.79,76.0,12.0,5.4,107.0,201,4,40.7
[Prototype 2],5,2012,9,5,0.48,0.24,0.0,0.07,0.79,74.0,69.0,7.0,173.0,312,2,40.5
Mega Man 5,2,1992,2,13,0.39,0.07,0.32,0.01,0.79,0.0,0.0,0.0,0.0,0,0,0.0
WCW Mayhem,12,1999,10,8,0.63,0.15,0.0,0.01,0.79,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Armored Core 2,7,2000,8,6,0.28,0.22,0.23,0.07,0.79,78.0,23.0,8.4,19.0,164,3,43.2
Dragon Quest Monsters 2,11,2014,4,16,0.0,0.0,0.79,0.0,0.79,0.0,0.0,0.0,0.0,0,0,0.0
The Godfather II,5,2009,9,8,0.47,0.23,0.01,0.08,0.79,65.0,72.0,6.9,60.0,98,2,35.95
Dragon's Dogma,5,2012,4,13,0.42,0.23,0.07,0.06,0.79,75.0,59.0,7.8,320.0,49,2,41.4
Pro Evolution Soccer 2016,10,2015,1,15,0.13,0.42,0.13,0.1,0.79,87.0,54.0,7.1,680.0,70,1,47.05
The Amazing Spider-Man (Console Version),6,2012,9,5,0.31,0.35,0.0,0.13,0.79,0.0,0.0,0.0,0.0,0,0,0.0
Major League Baseball Featuring Ken Griffey Jr,12,1998,1,1,0.75,0.03,0.0,0.01,0.79,0.0,0.0,0.0,0.0,0,0,0.0
Rare Replay,18,2015,6,2,0.49,0.22,0.01,0.07,0.79,84.0,75.0,7.7,325.0,44,2,45.85
Band Hero,5,2009,6,5,0.51,0.21,0.0,0.07,0.79,76.0,52.0,5.0,30.0,61,4,40.5
NCAA Football 08,7,2007,1,8,0.65,0.03,0.0,0.11,0.79,83.0,6.0,8.3,23.0,58,1,45.65
FIFA Soccer 2004,14,2003,1,8,0.24,0.49,0.0,0.05,0.79,82.0,20.0,8.2,23.0,36,1,45.1
The Sims 2: Castaway,17,2007,8,8,0.08,0.46,0.0,0.25,0.79,64.0,5.0,7.3,18.0,90,4,35.65
Star Ocean: The Last Hope,5,2009,4,16,0.32,0.2,0.21,0.06,0.79,72.0,56.0,7.2,150.0,472,3,39.6
Sniper: Ghost Warrior,6,2011,7,87,0.27,0.34,0.04,0.13,0.79,53.0,17.0,6.0,34.0,348,2,29.5
Invizimals,17,2009,12,4,0.17,0.5,0.0,0.11,0.79,69.0,32.0,7.3,19.0,473,4,38.15
Forza Horizon 2,5,2014,3,2,0.35,0.37,0.0,0.06,0.78,0.0,0.0,5.1,116.0,474,4,2.55
The 7th Guest,15,1992,11,18,0.02,0.77,0.0,0.0,0.78,0.0,0.0,0.0,0.0,475,3,0.0
WWE 2K15,6,2014,1,3,0.36,0.29,0.0,0.13,0.78,55.0,5.0,3.1,57.0,157,3,29.05
Too Human,5,2008,4,2,0.38,0.29,0.03,0.08,0.78,65.0,80.0,7.0,458.0,476,3,36.0
Yars' Revenge,16,1982,7,11,0.73,0.04,0.0,0.01,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Tiger Woods PGA Tour 10,6,2009,1,8,0.42,0.25,0.0,0.11,0.78,81.0,38.0,7.7,9.0,58,1,44.35
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Doom,13,1994,7,53,0.43,0.3,0.0,0.05,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Tom Clancy's Splinter Cell: Double Agent,5,2006,9,6,0.67,0.04,0.01,0.06,0.78,85.0,59.0,8.1,148.0,150,2,46.55
Buzz! The Hollywood Quiz,7,2007,6,4,0.17,0.0,0.0,0.61,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Naruto Shippuden: Ultimate Ninja Storm 2,5,2010,10,26,0.43,0.27,0.01,0.07,0.78,74.0,31.0,8.5,39.0,326,3,41.25
Golden Sun: Dark Dawn,4,2010,4,1,0.51,0.09,0.13,0.05,0.78,79.0,63.0,8.1,86.0,227,4,43.55
Fight Night Champion,5,2011,10,8,0.4,0.31,0.0,0.07,0.78,86.0,59.0,7.4,105.0,36,2,46.7
Marvel vs. Capcom: Clash of Super Heroes,13,1999,10,13,0.43,0.3,0.0,0.05,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Dead Island: Riptide,5,2013,9,42,0.44,0.26,0.01,0.07,0.78,57.0,43.0,6.3,192.0,172,2,31.65
Madden NFL 16,6,2015,1,8,0.57,0.06,0.0,0.14,0.78,0.0,0.0,3.1,18.0,19,1,1.55
Battle Stations,13,1997,12,8,0.43,0.29,0.0,0.05,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Star Wars The Clone Wars: Jedi Alliance,4,2008,9,19,0.61,0.11,0.0,0.06,0.78,68.0,10.0,7.8,32.0,144,4,37.9
The World Ends With You,4,2007,4,16,0.49,0.04,0.21,0.04,0.78,88.0,59.0,8.9,283.0,216,3,48.45
Drawn to Life,4,2007,9,29,0.71,0.01,0.0,0.06,0.78,73.0,34.0,8.2,30.0,185,1,40.6
Sid Meier's Civilization Revolution,6,2008,12,3,0.49,0.19,0.01,0.09,0.78,85.0,39.0,7.7,87.0,247,4,46.35
NBA 2K7,7,2006,1,3,0.65,0.02,0.0,0.11,0.78,81.0,12.0,8.4,18.0,478,1,44.7
Torneko no Daibouken: Fushigi no Dungeon,8,1993,4,121,0.0,0.0,0.78,0.0,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Jr. Pac-Man,16,1983,5,11,0.72,0.05,0.0,0.01,0.78,0.0,0.0,0.0,0.0,0,0,0.0
James Bond 007: Nightfire,20,2002,7,8,0.6,0.16,0.0,0.02,0.78,80.0,17.0,8.6,46.0,104,3,44.3
Mario & Sonic at the Sochi 2014 Olympic Winter Games,19,2013,1,1,0.37,0.22,0.13,0.06,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Goldeneye 007: Reloaded,6,2011,7,5,0.33,0.33,0.0,0.12,0.78,72.0,38.0,6.3,52.0,104,3,39.15
NBA ShootOut 98,13,1998,1,4,0.43,0.29,0.0,0.05,0.78,0.0,0.0,0.0,0.0,0,0,0.0
Rayman Origins,5,2011,2,6,0.38,0.32,0.0,0.08,0.78,87.0,55.0,8.2,209.0,400,4,47.6
Galaxian,16,1982,7,11,0.72,0.05,0.0,0.01,0.77,0.0,0.0,0.0,0.0,0,0,0.0
Aliens: Colonial Marines,5,2013,7,9,0.36,0.34,0.0,0.07,0.77,48.0,47.0,3.8,449.0,101,2,25.9
Lips,5,2008,6,2,0.12,0.56,0.0,0.1,0.77,71.0,43.0,7.4,34.0,479,3,39.2
Andretti Racing,13,1996,3,8,0.43,0.29,0.0,0.05,0.77,0.0,0.0,0.0,0.0,0,0,0.0
Caesars Palace 2000: Millennium Gold Edition,13,2000,6,118,0.43,0.29,0.0,0.05,0.77,0.0,0.0,0.0,0.0,0,0,0.0
